Gene Exonic_mutations Pval Qval
ENSG00000206062.4 1 0.37 0.501672597864769
ENSG00000224714.2 1 0.37 0.501672597864769
ENSG00000224812.2 1 0.37 0.501672597864769
ENSG00000224934.2 1 0.37 0.501672597864769
ENSG00000226159.1 1 0.37 0.501672597864769
ENSG00000229243.1 1 0.37 0.501672597864769
ENSG00000230023.2 1 0.37 0.501672597864769
ENSG00000232900.1 1 0.37 0.501672597864769
ENSG00000234034.1 1 0.37 0.501672597864769
ENSG00000234962.1 1 0.37 0.501672597864769
ENSG00000236144.2 1 0.37 0.501672597864769
ENSG00000236432.3 1 0.37 0.501672597864769
ENSG00000246350.1 2 0.37 0.501672597864769
ENSG00000247595.2 1 0.37 0.501672597864769
ENSG00000248150.1 1 0.37 0.501672597864769
ENSG00000248329.1 1 0.37 0.501672597864769
ENSG00000254718.2 1 0.37 0.501672597864769
ENSG00000258593.2 1 0.37 0.501672597864769
ENSG00000259886.1 1 0.37 0.501672597864769
ENSG00000260896.1 1 0.37 0.501672597864769
ENSG00000261033.1 1 0.37 0.501672597864769
ENSG00000266213.1 1 0.37 0.501672597864769
ENSG00000268460.1 2 0.37 0.501672597864769
ENSG00000270574.1 1 0.37 0.501672597864769
ENSG00000272269.1 1 0.37 0.501672597864769
ENSG00000273081.1 1 0.37 0.501672597864769
ENSG00000110347.7 1 0.38 0.506223776223776
ENSG00000172965.10 1 0.38 0.506223776223776
ENSG00000223486.1 1 0.38 0.506223776223776
ENSG00000223843.3 1 0.38 0.506223776223776
ENSG00000225791.2 1 0.38 0.506223776223776
ENSG00000226574.1 1 0.38 0.506223776223776
ENSG00000226604.2 1 0.38 0.506223776223776
ENSG00000226950.2 1 0.38 0.506223776223776
ENSG00000227533.1 1 0.38 0.506223776223776
ENSG00000230133.1 1 0.38 0.506223776223776
ENSG00000235257.4 1 0.38 0.506223776223776
ENSG00000235774.1 1 0.38 0.506223776223776
ENSG00000236986.2 1 0.38 0.506223776223776
ENSG00000239653.1 1 0.38 0.506223776223776
ENSG00000240875.1 1 0.38 0.506223776223776
ENSG00000245832.2 1 0.38 0.506223776223776
ENSG00000247157.2 1 0.38 0.506223776223776
ENSG00000249364.1 1 0.38 0.506223776223776
ENSG00000249673.2 2 0.38 0.506223776223776
ENSG00000250406.1 1 0.38 0.506223776223776
ENSG00000255234.1 1 0.38 0.506223776223776
ENSG00000258497.1 1 0.38 0.506223776223776
ENSG00000259690.1 1 0.38 0.506223776223776
ENSG00000260114.1 1 0.38 0.506223776223776
ENSG00000261019.1 1 0.38 0.506223776223776
ENSG00000261335.1 1 0.38 0.506223776223776
ENSG00000267466.1 1 0.38 0.506223776223776
ENSG00000270661.1 1 0.38 0.506223776223776
ENSG00000272381.1 1 0.38 0.506223776223776
ENSG00000272501.1 1 0.38 0.506223776223776
ENSG00000012171.13 1 0.39 0.514152249134948
ENSG00000142396.6 1 0.39 0.514152249134948
ENSG00000145063.10 1 0.39 0.514152249134948
ENSG00000229494.1 1 0.39 0.514152249134948
ENSG00000229619.3 2 0.39 0.514152249134948
ENSG00000234722.3 2 0.39 0.514152249134948
ENSG00000236383.3 1 0.39 0.514152249134948
ENSG00000237667.1 1 0.39 0.514152249134948
ENSG00000249628.2 1 0.39 0.514152249134948
ENSG00000249781.2 1 0.39 0.514152249134948
ENSG00000253614.1 1 0.39 0.514152249134948
ENSG00000254389.2 1 0.39 0.514152249134948
ENSG00000258738.1 1 0.39 0.514152249134948
ENSG00000259150.1 1 0.39 0.514152249134948
ENSG00000259954.1 1 0.39 0.514152249134948
ENSG00000267452.1 1 0.39 0.514152249134948
ENSG00000269834.1 1 0.39 0.514152249134948
ENSG00000273189.1 1 0.39 0.514152249134948
ENSG00000117242.7 1 0.4 0.518661372660238
ENSG00000177406.4 1 0.4 0.518661372660238
ENSG00000197503.4 1 0.4 0.518661372660238
ENSG00000224660.1 2 0.4 0.518661372660238
ENSG00000224718.1 1 0.4 0.518661372660238
ENSG00000226266.2 1 0.4 0.518661372660238
ENSG00000226792.2 1 0.4 0.518661372660238
ENSG00000227811.2 1 0.4 0.518661372660238
ENSG00000229051.1 1 0.4 0.518661372660238
ENSG00000232860.3 1 0.4 0.518661372660238
ENSG00000234899.5 2 0.4 0.518661372660238
ENSG00000237638.1 1 0.4 0.518661372660238
ENSG00000237943.2 1 0.4 0.518661372660238
ENSG00000242258.1 1 0.4 0.518661372660238
ENSG00000246820.2 1 0.4 0.518661372660238
ENSG00000247809.3 1 0.4 0.518661372660238
ENSG00000247950.2 1 0.4 0.518661372660238
ENSG00000249873.2 1 0.4 0.518661372660238
ENSG00000251165.1 1 0.4 0.518661372660238
ENSG00000256943.1 1 0.4 0.518661372660238
ENSG00000259541.1 1 0.4 0.518661372660238
ENSG00000259555.1 1 0.4 0.518661372660238
ENSG00000260766.1 1 0.4 0.518661372660238
ENSG00000261251.1 1 0.4 0.518661372660238
ENSG00000263069.1 1 0.4 0.518661372660238
ENSG00000267254.1 1 0.4 0.518661372660238
ENSG00000270547.1 1 0.4 0.518661372660238
ENSG00000270641.1 9 0.4 0.518661372660238
ENSG00000273000.1 1 0.4 0.518661372660238
ENSG00000179406.6 2 0.41 0.524487968662563
ENSG00000185433.4 1 0.41 0.524487968662563
ENSG00000205231.1 1 0.41 0.524487968662563
ENSG00000226620.3 1 0.41 0.524487968662563
ENSG00000230223.2 1 0.41 0.524487968662563
ENSG00000232079.2 1 0.41 0.524487968662563
ENSG00000234913.1 1 0.41 0.524487968662563
ENSG00000235881.2 1 0.41 0.524487968662563
ENSG00000241472.2 1 0.41 0.524487968662563
ENSG00000248210.1 1 0.41 0.524487968662563
ENSG00000251536.2 1 0.41 0.524487968662563
ENSG00000257060.2 1 0.41 0.524487968662563
ENSG00000259198.1 1 0.41 0.524487968662563
ENSG00000259362.2 1 0.41 0.524487968662563
ENSG00000259881.1 1 0.41 0.524487968662563
ENSG00000259915.1 1 0.41 0.524487968662563
ENSG00000260239.1 1 0.41 0.524487968662563
ENSG00000260482.1 1 0.41 0.524487968662563
ENSG00000260630.2 1 0.41 0.524487968662563
ENSG00000261606.1 2 0.41 0.524487968662563
ENSG00000261758.1 1 0.41 0.524487968662563
ENSG00000265843.2 1 0.41 0.524487968662563
ENSG00000272205.1 1 0.41 0.524487968662563
ENSG00000272780.1 1 0.41 0.524487968662563
ENSG00000226125.1 1 0.42 0.533103831204886
ENSG00000226673.1 1 0.42 0.533103831204886
ENSG00000227145.1 1 0.42 0.533103831204886
ENSG00000228140.1 1 0.42 0.533103831204886
ENSG00000228791.3 1 0.42 0.533103831204886
ENSG00000233048.1 1 0.42 0.533103831204886
ENSG00000235615.2 1 0.42 0.533103831204886
ENSG00000248529.1 1 0.42 0.533103831204886
ENSG00000251249.1 1 0.42 0.533103831204886
ENSG00000255182.1 1 0.42 0.533103831204886
ENSG00000263823.1 1 0.42 0.533103831204886
ENSG00000264515.1 2 0.42 0.533103831204886
ENSG00000264596.1 1 0.42 0.533103831204886
ENSG00000272168.1 4 0.42 0.533103831204886
ENSG00000163597.10 1 0.43 0.539506037321624
ENSG00000180846.4 1 0.43 0.539506037321624
ENSG00000196273.3 1 0.43 0.539506037321624
ENSG00000223855.1 1 0.43 0.539506037321624
ENSG00000230091.2 1 0.43 0.539506037321624
ENSG00000231609.1 1 0.43 0.539506037321624
ENSG00000234255.4 1 0.43 0.539506037321624
ENSG00000237517.4 2 0.43 0.539506037321624
ENSG00000245571.2 1 0.43 0.539506037321624
ENSG00000248019.2 1 0.43 0.539506037321624
ENSG00000249500.1 1 0.43 0.539506037321624
ENSG00000250303.2 1 0.43 0.539506037321624
ENSG00000257151.1 2 0.43 0.539506037321624
ENSG00000258768.2 1 0.43 0.539506037321624
ENSG00000260073.1 2 0.43 0.539506037321624
ENSG00000260769.1 1 0.43 0.539506037321624
ENSG00000260837.1 1 0.43 0.539506037321624
ENSG00000260840.1 1 0.43 0.539506037321624
ENSG00000261194.1 1 0.43 0.539506037321624
ENSG00000266885.1 3 0.43 0.539506037321624
ENSG00000267397.1 1 0.43 0.539506037321624
ENSG00000188971.4 3 0.44 0.546058631921824
ENSG00000205628.2 2 0.44 0.546058631921824
ENSG00000226803.3 1 0.44 0.546058631921824
ENSG00000227508.2 1 0.44 0.546058631921824
ENSG00000229180.4 2 0.44 0.546058631921824
ENSG00000232667.5 1 0.44 0.546058631921824
ENSG00000233058.1 1 0.44 0.546058631921824
ENSG00000241328.1 1 0.44 0.546058631921824
ENSG00000247095.2 1 0.44 0.546058631921824
ENSG00000250069.1 1 0.44 0.546058631921824
ENSG00000254290.1 1 0.44 0.546058631921824
ENSG00000255178.1 1 0.44 0.546058631921824
ENSG00000259818.1 1 0.44 0.546058631921824
ENSG00000259849.1 1 0.44 0.546058631921824
ENSG00000260913.1 1 0.44 0.546058631921824
ENSG00000261296.1 1 0.44 0.546058631921824
ENSG00000261437.1 1 0.44 0.546058631921824
ENSG00000261795.1 1 0.44 0.546058631921824
ENSG00000271776.1 1 0.44 0.546058631921824
ENSG00000272384.1 1 0.44 0.546058631921824
ENSG00000178977.3 1 0.45 0.551286173633441
ENSG00000179136.2 1 0.45 0.551286173633441
ENSG00000212766.5 1 0.45 0.551286173633441
ENSG00000214851.4 1 0.45 0.551286173633441
ENSG00000215256.3 1 0.45 0.551286173633441
ENSG00000224713.3 1 0.45 0.551286173633441
ENSG00000226627.1 1 0.45 0.551286173633441
ENSG00000230448.1 2 0.45 0.551286173633441
ENSG00000233061.1 1 0.45 0.551286173633441
ENSG00000233642.1 1 0.45 0.551286173633441
ENSG00000234352.5 3 0.45 0.551286173633441
ENSG00000234690.2 1 0.45 0.551286173633441
ENSG00000235997.2 1 0.45 0.551286173633441
ENSG00000236445.2 1 0.45 0.551286173633441
ENSG00000237126.4 1 0.45 0.551286173633441
ENSG00000237742.2 1 0.45 0.551286173633441
ENSG00000244464.1 1 0.45 0.551286173633441
ENSG00000248118.1 2 0.45 0.551286173633441
ENSG00000257225.1 1 0.45 0.551286173633441
ENSG00000259008.1 1 0.45 0.551286173633441
ENSG00000260682.2 1 0.45 0.551286173633441
ENSG00000261520.1 1 0.45 0.551286173633441
ENSG00000262681.2 1 0.45 0.551286173633441
ENSG00000269653.1 1 0.45 0.551286173633441
ENSG00000093100.13 1 0.46 0.559936102236422
ENSG00000238121.1 1 0.46 0.559936102236422
ENSG00000242687.2 1 0.46 0.559936102236422
ENSG00000245498.2 1 0.46 0.559936102236422
ENSG00000251095.2 1 0.46 0.559936102236422
ENSG00000258909.1 1 0.46 0.559936102236422
ENSG00000260006.1 1 0.46 0.559936102236422
ENSG00000261542.1 1 0.46 0.559936102236422
ENSG00000267750.1 2 0.46 0.559936102236422
ENSG00000268001.1 1 0.46 0.559936102236422
ENSG00000268516.1 1 0.46 0.559936102236422
ENSG00000271167.1 1 0.46 0.559936102236422
ENSG00000219665.4 1 0.47 0.56727560718057
ENSG00000224743.2 1 0.47 0.56727560718057
ENSG00000231674.1 1 0.47 0.56727560718057
ENSG00000234771.2 1 0.47 0.56727560718057
ENSG00000235244.3 1 0.47 0.56727560718057
ENSG00000236049.1 1 0.47 0.56727560718057
ENSG00000250334.1 1 0.47 0.56727560718057
ENSG00000255248.2 2 0.47 0.56727560718057
ENSG00000257702.3 1 0.47 0.56727560718057
ENSG00000259168.1 1 0.47 0.56727560718057
ENSG00000259285.1 1 0.47 0.56727560718057
ENSG00000260390.1 1 0.47 0.56727560718057
ENSG00000260611.1 1 0.47 0.56727560718057
ENSG00000266527.1 1 0.47 0.56727560718057
ENSG00000266709.1 1 0.47 0.56727560718057
ENSG00000273290.1 1 0.47 0.56727560718057
ENSG00000205181.5 1 0.48 0.573591217982227
ENSG00000223749.3 1 0.48 0.573591217982227
ENSG00000224596.3 1 0.48 0.573591217982227
ENSG00000225138.3 1 0.48 0.573591217982227
ENSG00000225174.1 1 0.48 0.573591217982227
ENSG00000226026.1 1 0.48 0.573591217982227
ENSG00000227896.2 1 0.48 0.573591217982227
ENSG00000228203.2 1 0.48 0.573591217982227
ENSG00000234129.3 1 0.48 0.573591217982227
ENSG00000248908.1 1 0.48 0.573591217982227
ENSG00000250337.1 1 0.48 0.573591217982227
ENSG00000259370.1 1 0.48 0.573591217982227
ENSG00000260669.2 1 0.48 0.573591217982227
ENSG00000261129.1 1 0.48 0.573591217982227
ENSG00000261742.1 1 0.48 0.573591217982227
ENSG00000266371.1 1 0.48 0.573591217982227
ENSG00000266718.1 1 0.48 0.573591217982227
ENSG00000267532.2 1 0.48 0.573591217982227
ENSG00000271409.1 1 0.48 0.573591217982227
ENSG00000167117.4 2 0.49 0.580684292379471
ENSG00000212694.4 1 0.49 0.580684292379471
ENSG00000224149.1 1 0.49 0.580684292379471
ENSG00000224897.2 2 0.49 0.580684292379471
ENSG00000227954.2 1 0.49 0.580684292379471
ENSG00000233858.4 1 0.49 0.580684292379471
ENSG00000236673.1 1 0.49 0.580684292379471
ENSG00000245384.1 1 0.49 0.580684292379471
ENSG00000251567.1 1 0.49 0.580684292379471
ENSG00000254815.1 1 0.49 0.580684292379471
ENSG00000261166.1 1 0.49 0.580684292379471
ENSG00000261275.1 2 0.49 0.580684292379471
ENSG00000261642.1 2 0.49 0.580684292379471
ENSG00000271270.1 1 0.49 0.580684292379471
ENSG00000273033.1 1 0.49 0.580684292379471
ENSG00000273372.1 1 0.49 0.580684292379471
ENSG00000215196.4 1 0.5 0.58887171561051
ENSG00000225470.2 1 0.5 0.58887171561051
ENSG00000227007.1 2 0.5 0.58887171561051
ENSG00000228021.3 1 0.5 0.58887171561051
ENSG00000228065.6 2 0.5 0.58887171561051
ENSG00000229240.3 1 0.5 0.58887171561051
ENSG00000236393.1 1 0.5 0.58887171561051
ENSG00000248771.1 1 0.5 0.58887171561051
ENSG00000250371.1 1 0.5 0.58887171561051
ENSG00000255345.1 1 0.5 0.58887171561051
ENSG00000263412.1 1 0.5 0.58887171561051
ENSG00000269793.1 1 0.5 0.58887171561051
ENSG00000104725.9 1 0.51 0.595738375063873
ENSG00000197934.4 1 0.51 0.595738375063873
ENSG00000205837.3 1 0.51 0.595738375063873
ENSG00000206129.3 1 0.51 0.595738375063873
ENSG00000214922.5 1 0.51 0.595738375063873
ENSG00000215022.3 1 0.51 0.595738375063873
ENSG00000221817.5 1 0.51 0.595738375063873
ENSG00000226083.1 1 0.51 0.595738375063873
ENSG00000239828.2 1 0.51 0.595738375063873
ENSG00000241684.1 1 0.51 0.595738375063873
ENSG00000251138.2 1 0.51 0.595738375063873
ENSG00000251562.3 5 0.51 0.595738375063873
ENSG00000259854.1 1 0.51 0.595738375063873
ENSG00000270949.1 1 0.51 0.595738375063873
ENSG00000272005.1 1 0.51 0.595738375063873
ENSG00000273314.1 1 0.51 0.595738375063873
ENSG00000223949.2 1 0.52 0.60310502283105
ENSG00000224204.1 1 0.52 0.60310502283105
ENSG00000225361.3 1 0.52 0.60310502283105
ENSG00000232021.2 2 0.52 0.60310502283105
ENSG00000232593.2 1 0.52 0.60310502283105
ENSG00000237489.2 1 0.52 0.60310502283105
ENSG00000238755.3 1 0.52 0.60310502283105
ENSG00000245149.3 1 0.52 0.60310502283105
ENSG00000249346.2 1 0.52 0.60310502283105
ENSG00000250448.1 1 0.52 0.60310502283105
ENSG00000251152.1 1 0.52 0.60310502283105
ENSG00000256343.3 1 0.52 0.60310502283105
ENSG00000265413.1 1 0.52 0.60310502283105
ENSG00000267801.1 1 0.52 0.60310502283105
ENSG00000198547.4 1 0.53 0.610367758186398
ENSG00000224165.1 2 0.53 0.610367758186398
ENSG00000225670.3 1 0.53 0.610367758186398
ENSG00000228784.3 1 0.53 0.610367758186398
ENSG00000233086.3 1 0.53 0.610367758186398
ENSG00000236197.2 1 0.53 0.610367758186398
ENSG00000236901.3 2 0.53 0.610367758186398
ENSG00000238062.1 1 0.53 0.610367758186398
ENSG00000253734.1 1 0.53 0.610367758186398
ENSG00000259498.1 1 0.53 0.610367758186398
ENSG00000260322.1 1 0.53 0.610367758186398
ENSG00000263089.1 1 0.53 0.610367758186398
ENSG00000265933.1 1 0.53 0.610367758186398
ENSG00000268119.1 2 0.53 0.610367758186398
ENSG00000205054.2 1 0.54 0.619698795180723
ENSG00000237036.4 1 0.54 0.619698795180723
ENSG00000246430.2 1 0.54 0.619698795180723
ENSG00000247081.3 1 0.54 0.619698795180723
ENSG00000248510.2 1 0.54 0.619698795180723
ENSG00000253661.1 1 0.54 0.619698795180723
ENSG00000272046.1 2 0.54 0.619698795180723
ENSG00000183674.7 1 0.55 0.625522388059702
ENSG00000186019.10 1 0.55 0.625522388059702
ENSG00000214770.2 1 0.55 0.625522388059702
ENSG00000225546.1 1 0.55 0.625522388059702
ENSG00000229841.1 1 0.55 0.625522388059702
ENSG00000230426.1 1 0.55 0.625522388059702
ENSG00000232458.1 1 0.55 0.625522388059702
ENSG00000234787.3 1 0.55 0.625522388059702
ENSG00000237945.3 2 0.55 0.625522388059702
ENSG00000244879.3 1 0.55 0.625522388059702
ENSG00000245573.3 1 0.55 0.625522388059702
ENSG00000246100.3 1 0.55 0.625522388059702
ENSG00000258654.1 1 0.55 0.625522388059702
ENSG00000260551.1 1 0.55 0.625522388059702
ENSG00000261035.1 1 0.55 0.625522388059702
ENSG00000267199.1 1 0.55 0.625522388059702
ENSG00000267712.1 1 0.55 0.625522388059702
ENSG00000268895.1 1 0.55 0.625522388059702
ENSG00000203808.6 1 0.56 0.632177777777778
ENSG00000227036.2 2 0.56 0.632177777777778
ENSG00000229582.2 1 0.56 0.632177777777778
ENSG00000229867.1 1 0.56 0.632177777777778
ENSG00000230733.2 1 0.56 0.632177777777778
ENSG00000231711.2 1 0.56 0.632177777777778
ENSG00000233288.1 1 0.56 0.632177777777778
ENSG00000235989.3 1 0.56 0.632177777777778
ENSG00000248738.2 1 0.56 0.632177777777778
ENSG00000252690.2 1 0.56 0.632177777777778
ENSG00000256642.1 1 0.56 0.632177777777778
ENSG00000261623.1 1 0.56 0.632177777777778
ENSG00000261713.2 1 0.56 0.632177777777778
ENSG00000267313.2 1 0.56 0.632177777777778
ENSG00000267339.1 3 0.56 0.632177777777778
ENSG00000177738.3 1 0.57 0.635619512195122
ENSG00000204054.7 2 0.57 0.635619512195122
ENSG00000205293.3 1 0.57 0.635619512195122
ENSG00000216863.5 1 0.57 0.635619512195122
ENSG00000229688.3 1 0.57 0.635619512195122
ENSG00000231980.1 1 0.57 0.635619512195122
ENSG00000235023.1 1 0.57 0.635619512195122
ENSG00000249700.4 1 0.57 0.635619512195122
ENSG00000250626.2 1 0.57 0.635619512195122
ENSG00000250938.1 1 0.57 0.635619512195122
ENSG00000251364.2 1 0.57 0.635619512195122
ENSG00000253327.2 1 0.57 0.635619512195122
ENSG00000254139.1 1 0.57 0.635619512195122
ENSG00000254561.2 1 0.57 0.635619512195122
ENSG00000254896.1 1 0.57 0.635619512195122
ENSG00000260205.1 1 0.57 0.635619512195122
ENSG00000260802.1 1 0.57 0.635619512195122
ENSG00000261008.2 1 0.57 0.635619512195122
ENSG00000261761.2 1 0.57 0.635619512195122
ENSG00000261786.1 1 0.57 0.635619512195122
ENSG00000263327.2 1 0.57 0.635619512195122
ENSG00000266904.1 1 0.57 0.635619512195122
ENSG00000267325.1 1 0.57 0.635619512195122
ENSG00000267575.2 2 0.57 0.635619512195122
ENSG00000269486.1 1 0.57 0.635619512195122
ENSG00000234186.2 1 0.58 0.644256559766764
ENSG00000238057.4 1 0.58 0.644256559766764
ENSG00000248571.1 1 0.58 0.644256559766764
ENSG00000249717.1 1 0.58 0.644256559766764
ENSG00000250802.2 1 0.58 0.644256559766764
ENSG00000260676.1 1 0.58 0.644256559766764
ENSG00000264954.1 1 0.58 0.644256559766764
ENSG00000272631.1 1 0.58 0.644256559766764
ENSG00000231889.3 1 0.59 0.653459302325581
ENSG00000249917.2 1 0.59 0.653459302325581
ENSG00000257097.1 1 0.59 0.653459302325581
ENSG00000258377.1 1 0.59 0.653459302325581
ENSG00000259974.2 1 0.59 0.653459302325581
ENSG00000261645.1 1 0.59 0.653459302325581
ENSG00000170846.11 1 0.6 0.65974025974026
ENSG00000183535.5 1 0.6 0.65974025974026
ENSG00000203709.5 1 0.6 0.65974025974026
ENSG00000224184.1 1 0.6 0.65974025974026
ENSG00000231560.1 1 0.6 0.65974025974026
ENSG00000231638.1 1 0.6 0.65974025974026
ENSG00000231721.2 1 0.6 0.65974025974026
ENSG00000232190.2 1 0.6 0.65974025974026
ENSG00000247774.2 1 0.6 0.65974025974026
ENSG00000250954.1 1 0.6 0.65974025974026
ENSG00000256628.2 1 0.6 0.65974025974026
ENSG00000259891.1 1 0.6 0.65974025974026
ENSG00000260831.1 1 0.6 0.65974025974026
ENSG00000261360.1 1 0.6 0.65974025974026
ENSG00000263244.1 1 0.6 0.65974025974026
ENSG00000204466.5 2 0.61 0.668164829899377
ENSG00000224116.2 2 0.61 0.668164829899377
ENSG00000235703.1 1 0.61 0.668164829899377
ENSG00000235865.2 1 0.61 0.668164829899377
ENSG00000248872.1 1 0.61 0.668164829899377
ENSG00000260822.1 1 0.61 0.668164829899377
ENSG00000261801.1 1 0.61 0.668164829899377
ENSG00000267702.1 1 0.61 0.668164829899377
ENSG00000214870.4 1 0.62 0.675557673975215
ENSG00000231175.1 1 0.62 0.675557673975215
ENSG00000234377.3 3 0.62 0.675557673975215
ENSG00000237298.4 4 0.62 0.675557673975215
ENSG00000250546.1 1 0.62 0.675557673975215
ENSG00000259673.1 1 0.62 0.675557673975215
ENSG00000260523.1 1 0.62 0.675557673975215
ENSG00000261670.1 1 0.62 0.675557673975215
ENSG00000267287.1 1 0.62 0.675557673975215
ENSG00000271811.1 1 0.62 0.675557673975215
ENSG00000272796.1 1 0.62 0.675557673975215
ENSG00000006062.9 1 0.63 0.680936170212766
ENSG00000144596.7 1 0.63 0.680936170212766
ENSG00000226674.4 3 0.63 0.680936170212766
ENSG00000229214.1 1 0.63 0.680936170212766
ENSG00000231728.2 1 0.63 0.680936170212766
ENSG00000232732.5 1 0.63 0.680936170212766
ENSG00000233491.2 1 0.63 0.680936170212766
ENSG00000234456.3 3 0.63 0.680936170212766
ENSG00000236532.1 1 0.63 0.680936170212766
ENSG00000241014.1 1 0.63 0.680936170212766
ENSG00000249307.1 1 0.63 0.680936170212766
ENSG00000258661.1 1 0.63 0.680936170212766
ENSG00000261215.1 1 0.63 0.680936170212766
ENSG00000261324.2 2 0.63 0.680936170212766
ENSG00000261771.1 1 0.63 0.680936170212766
ENSG00000263547.1 1 0.63 0.680936170212766
ENSG00000268388.1 1 0.63 0.680936170212766
ENSG00000100181.17 2 0.64 0.687842031029619
ENSG00000223387.2 1 0.64 0.687842031029619
ENSG00000227953.2 1 0.64 0.687842031029619
ENSG00000233221.2 1 0.64 0.687842031029619
ENSG00000236172.2 2 0.64 0.687842031029619
ENSG00000243701.1 1 0.64 0.687842031029619
ENSG00000245937.3 1 0.64 0.687842031029619
ENSG00000247982.2 1 0.64 0.687842031029619
ENSG00000261037.1 1 0.64 0.687842031029619
ENSG00000262966.2 1 0.64 0.687842031029619
ENSG00000268416.1 1 0.64 0.687842031029619
ENSG00000269416.1 1 0.64 0.687842031029619
ENSG00000157306.10 1 0.65 0.696951219512195
ENSG00000175611.7 1 0.65 0.696951219512195
ENSG00000186526.8 1 0.65 0.696951219512195
ENSG00000228315.7 1 0.65 0.696951219512195
ENSG00000259439.1 1 0.65 0.696951219512195
ENSG00000229373.4 1 0.66 0.704041063929071
ENSG00000233593.2 1 0.66 0.704041063929071
ENSG00000237775.1 1 0.66 0.704041063929071
ENSG00000246090.2 1 0.66 0.704041063929071
ENSG00000248724.2 1 0.66 0.704041063929071
ENSG00000250748.2 1 0.66 0.704041063929071
ENSG00000250910.3 1 0.66 0.704041063929071
ENSG00000258441.1 1 0.66 0.704041063929071
ENSG00000260910.1 1 0.66 0.704041063929071
ENSG00000265179.2 1 0.66 0.704041063929071
ENSG00000267506.1 1 0.66 0.704041063929071
ENSG00000105663.10 3 0.67 0.71304469273743
ENSG00000177133.6 1 0.67 0.71304469273743
ENSG00000227517.2 1 0.67 0.71304469273743
ENSG00000245532.4 3 0.67 0.71304469273743
ENSG00000261254.1 1 0.67 0.71304469273743
ENSG00000088970.11 1 0.68 0.72100185528757
ENSG00000232855.2 1 0.68 0.72100185528757
ENSG00000235139.2 1 0.68 0.72100185528757
ENSG00000255036.1 1 0.68 0.72100185528757
ENSG00000259354.1 1 0.68 0.72100185528757
ENSG00000260108.1 1 0.68 0.72100185528757
ENSG00000261997.1 1 0.68 0.72100185528757
ENSG00000270332.1 2 0.68 0.72100185528757
ENSG00000224189.2 1 0.69 0.728900184842883
ENSG00000225206.4 1 0.69 0.728900184842883
ENSG00000227115.2 1 0.69 0.728900184842883
ENSG00000234177.1 1 0.69 0.728900184842883
ENSG00000260862.1 1 0.69 0.728900184842883
ENSG00000266795.2 1 0.69 0.728900184842883
ENSG00000267470.1 1 0.69 0.728900184842883
ENSG00000267665.1 1 0.69 0.728900184842883
ENSG00000214039.4 1 0.7 0.736740331491713
ENSG00000230124.2 1 0.7 0.736740331491713
ENSG00000234492.4 1 0.7 0.736740331491713
ENSG00000253706.1 1 0.7 0.736740331491713
ENSG00000254101.1 1 0.7 0.736740331491713
ENSG00000260249.2 1 0.7 0.736740331491713
ENSG00000261286.1 1 0.7 0.736740331491713
ENSG00000267784.1 1 0.7 0.736740331491713
ENSG00000213963.2 1 0.71 0.743159340659341
ENSG00000224078.8 10 0.71 0.743159340659341
ENSG00000225339.2 1 0.71 0.743159340659341
ENSG00000225564.2 1 0.71 0.743159340659341
ENSG00000225937.1 1 0.71 0.743159340659341
ENSG00000242759.2 1 0.71 0.743159340659341
ENSG00000250125.1 1 0.71 0.743159340659341
ENSG00000250493.2 1 0.71 0.743159340659341
ENSG00000253894.1 1 0.71 0.743159340659341
ENSG00000259176.1 1 0.71 0.743159340659341
ENSG00000260343.1 1 0.71 0.743159340659341
ENSG00000265555.1 1 0.71 0.743159340659341
ENSG00000135253.9 1 0.72 0.751561643835616
ENSG00000233073.1 1 0.72 0.751561643835616
ENSG00000237149.4 1 0.72 0.751561643835616
ENSG00000250312.2 1 0.72 0.751561643835616
ENSG00000259758.1 3 0.72 0.751561643835616
ENSG00000261578.1 1 0.72 0.751561643835616
ENSG00000187008.2 1 0.73 0.759226569608735
ENSG00000215458.4 1 0.73 0.759226569608735
ENSG00000226200.2 2 0.73 0.759226569608735
ENSG00000244968.2 1 0.73 0.759226569608735
ENSG00000246792.2 1 0.73 0.759226569608735
ENSG00000257167.2 1 0.73 0.759226569608735
ENSG00000259820.1 1 0.73 0.759226569608735
ENSG00000261924.1 1 0.73 0.759226569608735
ENSG00000255455.2 1 0.74 0.768577919127669
ENSG00000261067.2 1 0.74 0.768577919127669
ENSG00000267353.1 1 0.74 0.768577919127669
ENSG00000177853.10 1 0.75 0.777198549410698
ENSG00000235652.3 1 0.75 0.777198549410698
ENSG00000249375.3 1 0.75 0.777198549410698
ENSG00000267107.2 1 0.75 0.777198549410698
ENSG00000272734.1 1 0.75 0.777198549410698
ENSG00000118412.8 2 0.76 0.784715447154472
ENSG00000230461.4 1 0.76 0.784715447154472
ENSG00000234948.1 1 0.76 0.784715447154472
ENSG00000245552.2 1 0.76 0.784715447154472
ENSG00000261167.1 1 0.76 0.784715447154472
ENSG00000261770.1 1 0.76 0.784715447154472
ENSG00000272163.1 1 0.76 0.784715447154472
ENSG00000272888.1 1 0.76 0.784715447154472
ENSG00000197085.7 1 0.77 0.793964817320704
ENSG00000268230.1 1 0.77 0.793964817320704
ENSG00000271714.1 1 0.77 0.793964817320704
ENSG00000180769.4 1 0.78 0.801744604316547
ENSG00000182310.8 1 0.78 0.801744604316547
